index;time;month;year;day;Ciego_de_Avila;Mayabeque;Isla_de_la_Juventud;Sancti_Spiritus;Ciudad_de_la_Habana;Holguin;Santiago_de_Cuba;Cienfuegos;Matanzas;Camaguey;CUB;Granma;Las_Tunas;La_Habana;Guantanamo;Villa_Clara;Pinar_del_Rio
364;-6806;5;1931;15;1.4731304506538886e+35;25.905777107062494;1.4399253518800004e+36;1.900166762823786e+33;9.905020133989249e+34;25.60470249967943;24.972571777690288;25.430724358117967;7.720974749012776e+33;1.2654521633146852e+35;1.0293081491820497e+35;25.447495667887807;26.097108097417536;8.095082121186434e+35;9.140982379877404e+34;2.2239102411508496e+35;3.1872953589288027e+34
365;-6775;6;1931;15;1.4731304506538886e+35;26.811205612729285;1.4399253518800004e+36;1.900166762823786e+33;9.905020133989249e+34;26.734988753102634;25.96697332935433;26.367734450445823;7.720974749012776e+33;1.2654521633146852e+35;1.0293081491820497e+35;26.461545665318656;27.13580894267844;8.095082121186434e+35;9.140982379877404e+34;2.2239102411508496e+35;3.1872953589288027e+34
366;-6745;7;1931;15;1.4731304506538886e+35;27.09319692802826;1.4399253518800004e+36;1.900166762823786e+33;9.905020133989249e+34;27.80623392647281;27.005224275406526;26.727499356045154;7.720974749012776e+33;1.2654521633146852e+35;1.0293081491820497e+35;27.405870981207542;28.225263063233154;8.095082121186434e+35;9.140982379877404e+34;2.2239102411508496e+35;3.1872953589288027e+34
367;-6714;8;1931;15;1.4731304506538886e+35;27.754915523212166;1.4399253518800004e+36;1.900166762823786e+33;9.905020133989249e+34;27.68632796912163;26.975913545639788;27.182113929097806;7.720974749012776e+33;1.2654521633146852e+35;1.0293081491820497e+35;27.374999431986353;28.11985573739029;8.095082121186434e+35;9.140982379877404e+34;2.2239102411508496e+35;3.1872953589288027e+34
368;-6683;9;1931;15;1.4731304506538886e+35;27.093317046323083;1.4399253518800004e+36;1.900166762823786e+33;9.905020133989249e+34;27.203650378603424;26.52020250687528;26.631767080658506;7.720974749012776e+33;1.2654521633146852e+35;1.0293081491820497e+35;26.882605487006966;27.61985573739029;8.095082121186434e+35;9.140982379877404e+34;2.2239102411508496e+35;3.1872953589288027e+34
369;-6653;10;1931;15;1.4731304506538886e+35;25.61553235644898;1.4399253518800004e+36;1.900166762823786e+33;9.905020133989249e+34;26.344600364669773;25.71158708701092;25.497572874085915;7.720974749012776e+33;1.2654521633146852e+35;1.0293081491820497e+35;26.08716200920376;26.65563711441104;8.095082121186434e+35;9.140982379877404e+34;2.2239102411508496e+35;3.1872953589288027e+34
370;-6622;11;1931;15;1.4731304506538886e+35;23.389831130667115;1.4399253518800004e+36;1.900166762823786e+33;9.905020133989249e+34;24.821697210291354;24.33789855984872;23.418201905577916;7.720974749012776e+33;1.2654521633146852e+35;1.0293081491820497e+35;24.650436053709345;24.97228387412006;8.095082121186434e+35;9.140982379877404e+34;2.2239102411508496e+35;3.1872953589288027e+34
371;-6592;12;1931;15;1.4731304506538886e+35;23.608332042036157;1.4399253518800004e+36;1.900166762823786e+33;9.905020133989249e+34;24.24288589136567;23.724296276575863;23.458228334966652;7.720974749012776e+33;1.2654521633146852e+35;1.0293081491820497e+35;24.18431326394133;24.48884341062839;8.095082121186434e+35;9.140982379877404e+34;2.2239102411508496e+35;3.1872953589288027e+34
372;-6561;1;1932;15;1.4731304506538886e+35;22.30276541347886;1.4399253518800004e+36;1.900166762823786e+33;9.905020133989249e+34;23.047965322088587;22.626971809693746;22.18759353334921;7.720974749012776e+33;1.2654521633146852e+35;1.0293081491820497e+35;22.96907227954722;23.377569308466178;8.095082121186434e+35;9.140982379877404e+34;2.2239102411508496e+35;3.1872953589288027e+34
373;-6530;2;1932;15;1.4731304506538886e+35;23.150699953982315;1.4399253518800004e+36;1.900166762823786e+33;9.905020133989249e+34;23.692967969042684;23.280531687199385;22.95596219253717;7.720974749012776e+33;1.2654521633146852e+35;1.0293081491820497e+35;23.831321947812906;24.202657925297945;8.095082121186434e+35;9.140982379877404e+34;2.2239102411508496e+35;3.1872953589288027e+34
374;-6501;3;1932;15;1.4731304506538886e+35;22.812790657539427;1.4399253518800004e+36;1.900166762823786e+33;9.905020133989249e+34;23.81362558465146;23.356141204638014;22.66414861610194;7.720974749012776e+33;1.2654521633146852e+35;1.0293081491820497e+35;23.78724013087049;24.238526525519394;8.095082121186434e+35;9.140982379877404e+34;2.2239102411508496e+35;3.1872953589288027e+34
375;-6470;4;1932;15;1.4731304506538886e+35;23.450459717392683;1.4399253518800004e+36;1.900166762823786e+33;9.905020133989249e+34;24.59363900074318;24.159643606640262;23.497432513435914;7.720974749012776e+33;1.2654521633146852e+35;1.0293081491820497e+35;24.641497264521167;25.14375940496088;8.095082121186434e+35;9.140982379877404e+34;2.2239102411508496e+35;3.1872953589288027e+34
376;-6440;5;1932;15;1.4731304506538886e+35;25.435823081159757;1.4399253518800004e+36;1.900166762823786e+33;9.905020133989249e+34;27.125342038305345;26.387333912323406;25.553631338648575;7.720974749012776e+33;1.2654521633146852e+35;1.0293081491820497e+35;26.916321263830977;27.680496006004574;8.095082121186434e+35;9.140982379877404e+34;2.2239102411508496e+35;3.1872953589288027e+34
377;-6409;6;1932;15;1.4731304506538886e+35;26.811205612729285;1.4399253518800004e+36;1.900166762823786e+33;9.905020133989249e+34;26.457212981436367;25.763911609260305;26.267734450445825;7.720974749012776e+33;1.2654521633146852e+35;1.0293081491820497e+35;26.185281739219448;26.87228387412006;8.095082121186434e+35;9.140982379877404e+34;2.2239102411508496e+35;3.1872953589288027e+34
378;-6379;7;1932;15;1.4731304506538886e+35;27.609011032640073;1.4399253518800004e+36;1.900166762823786e+33;9.905020133989249e+34;27.03781256627133;26.302422007915013;27.107760879834558;7.720974749012776e+33;1.2654521633146852e+35;1.0293081491820497e+35;26.74732345628355;27.530865446018197;8.095082121186434e+35;9.140982379877404e+34;2.2239102411508496e+35;3.1872953589288027e+34
379;-6348;8;1932;15;1.4731304506538886e+35;27.154915523212168;1.4399253518800004e+36;1.900166762823786e+33;9.905020133989249e+34;27.305234935213612;26.589355784870207;26.682113929097806;7.720974749012776e+33;1.2654521633146852e+35;1.0293081491820497e+35;26.982766493962334;27.70884602876237;8.095082121186434e+35;9.140982379877404e+34;2.2239102411508496e+35;3.1872953589288027e+34
380;-6317;9;1932;15;1.4731304506538886e+35;27.493317046323085;1.4399253518800004e+36;1.900166762823786e+33;9.905020133989249e+34;27.06211894458066;26.38225545342367;26.871793510047244;7.720974749012776e+33;1.2654521633146852e+35;1.0293081491820497e+35;26.721753050071225;27.45595406284997;8.095082121186434e+35;9.140982379877404e+34;2.2239102411508496e+35;3.1872953589288027e+34
381;-6287;10;1932;15;1.4731304506538886e+35;25.99152723298135;1.4399253518800004e+36;1.900166762823786e+33;9.905020133989249e+34;24.7550376232246;24.171248411242516;25.28746112004729;7.720974749012776e+33;1.2654521633146852e+35;1.0293081491820497e+35;24.553985695306054;25.061239497196087;8.095082121186434e+35;9.140982379877404e+34;2.2239102411508496e+35;3.1872953589288027e+34
