index;time;month;year;day;DMA;Saint_Paul;Saint_Patrick;Saint_John;Saint_Peter;Saint_David;Saint_George;Saint_Andrew;Saint_Joseph;Saint_Mark;Saint_Luke
727;4244;8;1961;15;358.77914868116386;356.0;356.0;364.90000000000003;361.6647633540992;356.28017384558115;356.0;363.34407644792515;356.0138923909218;356.0;356.0
728;4275;9;1961;15;184.82782650301982;180.3;180.3;194.8;189.52910883533013;180.7564630068457;180.3;192.2650683702151;180.32263367060293;180.3;180.3
729;4305;10;1961;15;454.4740623229003;461.5;461.5;439.0;447.1789690486257;460.791695334205;461.5;442.9335145979422;461.4648787869954;461.5;461.5
730;4336;11;1961;15;326.0317795657313;310.20000000000005;310.20000000000005;360.90000000000003;342.47005641043023;311.79604651359153;310.20000000000005;352.0364804393037;310.27913979997027;310.20000000000005;310.20000000000005
731;4366;12;1961;15;404.0785955051085;417.1;417.1;375.40000000000003;390.55835597011964;415.7872753527265;417.1;382.6901137215195;417.0349086852316;417.1;417.1
732;4397;1;1962;15;396.810678602309;419.20000000000005;419.20000000000005;347.5;373.56364803495387;416.9428691316665;419.20000000000005;360.0347998521091;419.0880804012255;419.20000000000005;419.20000000000005
733;4428;2;1962;15;167.97773879758415;171.60000000000002;171.60000000000002;160.0;164.2167129317359;171.23482959452346;171.60000000000002;162.02794530382795;171.58189306351767;171.60000000000002;171.60000000000002
734;4456;3;1962;15;112.70773071455172;106.4;106.4;126.60000000000001;119.25710334301162;107.03590018884711;106.4;123.06857800540305;106.43153104456408;106.4;106.4
735;4487;4;1962;15;326.9504654706197;319.3;319.3;343.8;334.8940114803854;320.0712650805324;319.3;339.51683966001855;319.33824309860495;319.3;319.3
736;4517;5;1962;15;138.59546681779173;132.6;132.6;151.8;144.8206130785061;133.20441998147845;132.6;148.44340087642271;132.62997010176386;132.6;132.6
737;4548;6;1962;15;323.3825485678201;325.1;325.1;319.6;321.59930354521964;324.9268588594723;325.1;320.56152579060813;325.09141481459886;325.1;325.1
738;4578;7;1962;15;309.9391594585405;320.40000000000003;320.40000000000003;286.90000000000003;299.07757613906494;319.3454130531497;320.40000000000003;292.75656617915837;320.34770841619326;320.40000000000003;320.40000000000003
739;4609;8;1962;15;351.8045331822083;357.8;357.8;338.6;345.57938692149395;357.1955800185216;357.8;341.95659912357735;357.7700298982361;357.8;357.8
740;4640;9;1962;15;328.9320830972004;338.3;338.3;308.3;319.2052920648343;337.35559377894;338.3;313.5446861305896;338.2531717159939;338.3;338.3
741;4670;10;1962;15;296.77159337748344;284.0;284.0;324.90000000000003;310.032451818276;285.2875404813785;284.0;317.74974457529635;284.0638425605282;284.0;284.0
742;4701;11;1962;15;274.3662304311922;279.3;279.3;263.5;269.2434538208127;278.80261272357507;279.3;266.2622013621105;279.27533710375684;279.3;279.3
743;4731;12;1962;15;228.11085401318027;234.20000000000002;234.20000000000002;214.70000000000002;221.78843984214225;233.58613595631098;234.20000000000002;218.10904598488324;234.16956161539608;234.20000000000002;234.20000000000002
744;4762;1;1963;15;277.69962223481593;277.2;277.2;278.8;278.2183844232089;277.2503683317899;277.2;278.5202834063686;277.2024975084803;277.2;277.2
745;4793;2;1963;15;174.39745682086823;179.3;179.3;163.60000000000002;169.30710284726328;178.80576074431193;179.3;166.34471907500856;179.27549319803683;179.3;179.3
746;4821;3;1963;15;140.4970790556842;144.9;144.9;130.8;135.92548727047213;144.45612907610177;144.9;133.2650024813771;144.87799070651715;144.9;144.9
747;4852;4;1963;15;194.3896249291601;197.20000000000002;197.20000000000002;188.20000000000002;191.4715876194503;196.916678133682;197.20000000000002;189.7734058391769;197.18595151479818;197.20000000000002;197.20000000000002
748;4882;5;1963;15;323.3365151022523;330.3;330.3;308.0;316.1062671015268;329.5979913756787;330.3;311.89855002373827;330.2651909755555;330.3;330.3
749;4913;6;1963;15;198.81669590181187;196.10000000000002;196.10000000000002;204.8;201.6374653011981;196.37387780410742;196.10000000000002;203.27904102212906;196.11358020236176;196.10000000000002;196.10000000000002
750;4943;7;1963;15;423.7692525526644;432.70000000000005;432.70000000000005;404.1;414.49637843514205;431.7996660692561;432.70000000000005;409.09993411116204;432.6553570359142;432.70000000000005;432.70000000000005
751;4974;8;1963;15;225.42858203338784;221.9;221.9;233.20000000000002;229.09233998891247;222.25572634326596;221.9;231.22450155747796;221.91763865364229;221.9;221.9
752;5005;9;1963;15;351.18519292410826;356.40000000000003;356.40000000000003;339.70000000000005;345.7706125827578;355.8742805369433;356.40000000000003;342.6195419460282;356.37393225523664;356.40000000000003;356.40000000000003
753;5035;10;1963;15;280.74046816496383;276.40000000000003;276.40000000000003;290.3;285.24721467662687;276.8375748824245;276.40000000000003;287.8699620928269;276.4216971049228;276.40000000000003;276.40000000000003
754;5066;11;1963;15;345.037169455464;344.6;344.6;346.0;345.49108637030776;344.64407229031616;344.6;345.75524798057256;344.6021853199203;344.6;344.6
755;5096;12;1963;15;131.524905558704;131.4;131.4;131.8;131.65459610580223;131.41259208294747;131.4;131.73007085159216;131.40062437712007;131.4;131.4
756;5127;1;1964;15;191.15434429961624;196.9;196.9;178.5;185.18857913309833;196.3207641844165;196.9;181.7167408267616;196.8712786524763;196.9;196.9
757;5158;2;1964;15;156.71301942712802;157.4;157.4;155.20000000000002;155.9997214180879;157.3307435437889;157.4;155.58461031624327;157.39656592583955;157.4;157.4
758;5187;3;1964;15;234.74953452938033;242.4;242.4;217.9;226.80598851961466;241.6287349194676;242.4;222.18316033998147;242.36175690139504;242.4;242.4
759;5218;4;1964;15;272.23424851114817;276.2;276.2;263.5;268.11657364077985;275.8002013664179;276.2;265.7202504619496;276.18017602643744;276.2;276.2
760;5248;5;1964;15;225.26471937045613;228.20000000000002;228.20000000000002;218.8;222.21699151364808;227.90408605073452;228.20000000000002;220.44333498758476;228.18532713767812;228.20000000000002;228.20000000000002
761;5279;6;1964;15;286.4004789423404;295.3;295.3;266.8;277.16002746159256;294.40281408999294;295.3;271.7824518240601;295.25551313019423;295.3;295.3
762;5309;7;1964;15;411.0539665344322;416.3;416.3;399.5;405.6069635563072;415.7711325162064;416.3;402.43702423313016;416.2737761609566;416.3;416.3
763;5340;8;1964;15;331.0759511488204;340.6;340.6;310.1;321.1870469325815;339.6398536752556;340.6;315.4320975660994;340.5523912445939;340.6;340.6
764;5371;9;1964;15;255.01528601823213;258.7;258.7;246.9;251.18941487883478;258.3285335530497;258.7;248.9629098780319;258.6815808749576;258.7;258.7
765;5401;10;1964;15;237.96829466798363;229.10000000000002;229.10000000000002;257.5;247.17632351195692;229.9940378892702;229.10000000000002;252.53503046304192;229.14433077552573;229.10000000000002;229.10000000000002
