index;time;month;year;day;DMA;Saint_Paul;Saint_Patrick;Saint_John;Saint_Peter;Saint_David;Saint_George;Saint_Andrew;Saint_Joseph;Saint_Mark;Saint_Luke
111;-14506;4;1910;15;20.38698057287197;19.700000000000003;19.700000000000003;21.900000000000002;21.10027858191216;19.769256456211075;19.700000000000003;21.51538968375677;19.703434074160445;19.700000000000003;19.700000000000003
112;-14476;5;1910;15;21.42452779351997;20.8;20.8;22.8;22.07298052901105;20.862960414737337;20.8;22.4503542579607;20.803121885600405;20.8;20.8
113;-14445;6;1910;15;22.25575418319597;21.6;21.6;23.700000000000003;22.936629555461607;21.666108435474204;21.6;23.332871970858736;21.603277979880424;21.6;21.6
114;-14415;7;1910;15;22.31820696254797;21.6;21.6;23.900000000000002;23.06392760836271;21.67240447694794;21.6;23.497907396654806;21.603590168440462;21.6;21.6
115;-14384;8;1910;15;22.555754183195972;21.900000000000002;21.900000000000002;24.0;23.236629555461608;21.966108435474204;21.900000000000002;23.632871970858734;21.903277979880425;21.900000000000002;21.900000000000002
116;-14353;9;1910;15;21.98698057287197;21.3;21.3;23.5;22.700278581912155;21.369256456211073;21.3;23.115389683756767;21.303434074160442;21.3;21.3
117;-14323;10;1910;15;21.88698057287197;21.200000000000003;21.200000000000003;23.400000000000002;22.60027858191216;21.269256456211075;21.200000000000003;23.015389683756773;21.203434074160448;21.200000000000003;21.200000000000003
118;-14292;11;1910;15;21.855754183195973;21.200000000000003;21.200000000000003;23.3;22.536629555461605;21.266108435474205;21.200000000000003;22.932871970858734;21.203277979880426;21.200000000000003;21.200000000000003
119;-14262;12;1910;15;21.355754183195973;20.700000000000003;20.700000000000003;22.8;22.036629555461605;20.766108435474205;20.700000000000003;22.432871970858738;20.70327797988043;20.700000000000003;20.700000000000003
120;-14231;1;1911;15;20.224527793519975;19.6;19.6;21.6;20.872980529011052;19.662960414737338;19.6;21.250354257960698;19.6031218856004;19.6;19.6
121;-14200;2;1911;15;19.855754183195973;19.200000000000003;19.200000000000003;21.3;20.536629555461605;19.266108435474205;19.200000000000003;20.932871970858734;19.203277979880426;19.200000000000003;19.200000000000003
