index;time;month;year;day;Hanover;Saint_Mary;Saint_Ann;Trelawny;Clarendon;Kingston;Saint_James;Saint_Elizabeth;JAM;Manchester;Westmoreland;Saint_Andrew;Portland;Saint_Catherine;Saint_Thomas
845;7835;6;1971;15;26.481154595034642;24.69956970214844;24.0000231099087;25.53610459478404;25.288150250911713;26.1;25.86555448570184;1.0635048164699827e+33;3.352616979690946e+32;25.663431826233865;26.356057293532572;25.082627085110143;24.945730513727842;25.018215188926916;3.27053275810496e+33
846;7865;7;1971;15;26.566298919413967;24.612123489379893;24.00002022117011;25.536391994510065;25.236624240875244;26.0;25.872109934272018;1.0635048164699827e+33;3.352616979690946e+32;25.65449185520411;26.425564455224148;24.982627085110146;24.935664502339158;24.956225560791054;3.27053275810496e+33
847;7896;8;1971;15;26.266298919413966;24.399569702148447;23.700023109908706;25.236391994510054;24.988150250911712;25.9;25.572109934272017;1.0635048164699827e+33;3.352616979690946e+32;25.363431826233864;26.125564455224147;24.80436763011861;24.78016064747914;24.736225434727235;3.27053275810496e+33
848;7927;9;1971;15;26.281154595034643;23.93723106384277;23.500014443692926;25.291643027704676;24.736624240875244;25.4;25.665554485701836;1.0635048164699827e+33;3.352616979690946e+32;25.27383484095335;26.156057293532573;24.30436763011861;24.281102345810517;24.384158311312145;3.27053275810496e+33
849;7957;10;1971;15;25.710865946275977;23.63723106384277;23.200014443692947;24.905888750612426;24.282046210765838;24.8;25.252443588561484;1.0635048164699827e+33;3.352616979690946e+32;24.81071731448173;25.61704297014943;23.9391459950932;23.79935097192511;23.97927493242249;3.27053275810496e+33
850;7988;11;1971;15;25.081154595034644;22.924677276611327;22.40001733243152;24.106176150338445;23.636624240875243;24.3;24.458999037131647;1.0635048164699827e+33;3.352616979690946e+32;24.134053845703612;24.95605729353257;23.282627085110146;23.14573051372784;23.311186813151444;3.27053275810496e+33
851;8018;12;1971;15;24.966298919413966;22.71212348937989;22.10002022117012;23.8919304274307;23.439676260948186;24.1;24.272109934272024;1.0635048164699827e+33;3.352616979690946e+32;23.95605919510126;24.825564455224146;23.082627085110143;22.943847117065076;23.090127321783523;3.27053275810496e+33
852;8049;1;1972;15;24.196010270655307;22.112123489379886;21.50002022117011;23.29135562797866;22.89120227098465;23.9;23.658999037131647;1.0635048164699827e+33;3.352616979690946e+32;23.38108526915312;24.086550131841;22.56958926514403;22.48204404414189;22.57911918548105;3.27053275810496e+33
853;8080;2;1972;15;23.88115459503464;21.987015914916988;21.200025998647288;22.90617615033844;22.694254291057593;23.70000000000001;23.258999037131662;1.0635048164699827e+33;3.352616979690946e+32;23.091356422007088;23.75605729353257;22.44784872013556;22.292110055530568;22.38508819595242;3.27053275810496e+33
854;8109;3;1972;15;24.336587568172632;21.82467727661133;21.300017332431523;23.0919304274307;22.845780301094056;23.70000000000001;23.472109934272023;1.0635048164699827e+33;3.352616979690946e+32;23.32050790339709;24.164578778607286;22.2913298101525;22.18392744080465;22.402943325130444;3.27053275810496e+33
