index;time;month;year;day;ATG;Redonda;Saint_Paul;Saint_Mary;Saint_Philip;Saint_Peter;Saint_John;Saint_George;Barbuda
540;-1447;1;1946;15;6.97270936355577e+33;23.3;6.544403994150141e+34;24.400000000000002;24.400000000000002;24.400000000000002;24.400000000000002;24.400000000000002;2.9725746036271033e+31
541;-1416;2;1946;15;6.97270936355577e+33;22.700000000000003;6.544403994150141e+34;23.8;23.8;23.8;23.8;23.8;2.9725746036271033e+31
542;-1388;3;1946;15;6.97270936355577e+33;23.3;6.544403994150141e+34;24.400000000000002;24.400000000000002;24.400000000000002;24.400000000000002;24.400000000000002;2.9725746036271033e+31
543;-1357;4;1946;15;6.97270936355577e+33;23.6;6.544403994150141e+34;24.6;24.6;24.6;24.6;24.6;2.9725746036271033e+31
544;-1327;5;1946;15;6.97270936355577e+33;24.3;6.544403994150141e+34;25.1;25.1;25.1;25.1;25.1;2.9725746036271033e+31
545;-1296;6;1946;15;6.97270936355577e+33;25.1;6.544403994150141e+34;25.8;25.8;25.8;25.8;25.8;2.9725746036271033e+31
546;-1266;7;1946;15;6.97270936355577e+33;25.400000000000002;6.544403994150141e+34;26.200000000000003;26.200000000000003;26.200000000000003;26.200000000000003;26.200000000000003;2.9725746036271033e+31
547;-1235;8;1946;15;6.97270936355577e+33;25.900000000000002;6.544403994150141e+34;26.700000000000003;26.700000000000003;26.700000000000003;26.700000000000003;26.700000000000003;2.9725746036271033e+31
548;-1204;9;1946;15;6.97270936355577e+33;25.900000000000002;6.544403994150141e+34;26.700000000000003;26.700000000000003;26.700000000000003;26.700000000000003;26.700000000000003;2.9725746036271033e+31
549;-1174;10;1946;15;6.97270936355577e+33;25.900000000000002;6.544403994150141e+34;26.8;26.8;26.8;26.8;26.8;2.9725746036271033e+31
550;-1143;11;1946;15;6.97270936355577e+33;25.200000000000003;6.544403994150141e+34;26.200000000000003;26.200000000000003;26.200000000000003;26.200000000000003;26.200000000000003;2.9725746036271033e+31
551;-1113;12;1946;15;6.97270936355577e+33;24.400000000000002;6.544403994150141e+34;25.3;25.3;25.3;25.3;25.3;2.9725746036271033e+31
552;-1082;1;1947;15;6.97270936355577e+33;23.3;6.544403994150141e+34;24.3;24.3;24.3;24.3;24.3;2.9725746036271033e+31
553;-1051;2;1947;15;6.97270936355577e+33;23.8;6.544403994150141e+34;24.900000000000002;24.900000000000002;24.900000000000002;24.900000000000002;24.900000000000002;2.9725746036271033e+31
554;-1023;3;1947;15;6.97270936355577e+33;24.1;6.544403994150141e+34;25.200000000000003;25.200000000000003;25.200000000000003;25.200000000000003;25.200000000000003;2.9725746036271033e+31
555;-992;4;1947;15;6.97270936355577e+33;23.900000000000002;6.544403994150141e+34;24.900000000000002;24.900000000000002;24.900000000000002;24.900000000000002;24.900000000000002;2.9725746036271033e+31
556;-962;5;1947;15;6.97270936355577e+33;24.8;6.544403994150141e+34;25.6;25.6;25.6;25.6;25.6;2.9725746036271033e+31
557;-931;6;1947;15;6.97270936355577e+33;25.6;6.544403994150141e+34;26.400000000000002;26.400000000000002;26.400000000000002;26.400000000000002;26.400000000000002;2.9725746036271033e+31
558;-901;7;1947;15;6.97270936355577e+33;25.700000000000003;6.544403994150141e+34;26.400000000000002;26.400000000000002;26.400000000000002;26.400000000000002;26.400000000000002;2.9725746036271033e+31
559;-870;8;1947;15;6.97270936355577e+33;26.1;6.544403994150141e+34;26.900000000000002;26.900000000000002;26.900000000000002;26.900000000000002;26.900000000000002;2.9725746036271033e+31
560;-839;9;1947;15;6.97270936355577e+33;26.1;6.544403994150141e+34;26.900000000000002;26.900000000000002;26.900000000000002;26.900000000000002;26.900000000000002;2.9725746036271033e+31
561;-809;10;1947;15;6.97270936355577e+33;26.3;6.544403994150141e+34;27.1;27.1;27.1;27.1;27.1;2.9725746036271033e+31
562;-778;11;1947;15;6.97270936355577e+33;25.400000000000002;6.544403994150141e+34;26.3;26.3;26.3;26.3;26.3;2.9725746036271033e+31
563;-748;12;1947;15;6.97270936355577e+33;24.400000000000002;6.544403994150141e+34;25.400000000000002;25.400000000000002;25.400000000000002;25.400000000000002;25.400000000000002;2.9725746036271033e+31
564;-717;1;1948;15;6.97270936355577e+33;23.8;6.544403994150141e+34;24.8;24.8;24.8;24.8;24.8;2.9725746036271033e+31
565;-686;2;1948;15;6.97270936355577e+33;23.5;6.544403994150141e+34;24.5;24.5;24.5;24.5;24.5;2.9725746036271033e+31
566;-657;3;1948;15;6.97270936355577e+33;23.5;6.544403994150141e+34;24.6;24.6;24.6;24.6;24.6;2.9725746036271033e+31
567;-626;4;1948;15;6.97270936355577e+33;23.900000000000002;6.544403994150141e+34;24.900000000000002;24.900000000000002;24.900000000000002;24.900000000000002;24.900000000000002;2.9725746036271033e+31
568;-596;5;1948;15;6.97270936355577e+33;25.8;6.544403994150141e+34;26.5;26.5;26.5;26.5;26.5;2.9725746036271033e+31
569;-565;6;1948;15;6.97270936355577e+33;26.5;6.544403994150141e+34;27.1;27.1;27.1;27.1;27.1;2.9725746036271033e+31
570;-535;7;1948;15;6.97270936355577e+33;26.1;6.544403994150141e+34;26.900000000000002;26.900000000000002;26.900000000000002;26.900000000000002;26.900000000000002;2.9725746036271033e+31
571;-504;8;1948;15;6.97270936355577e+33;26.400000000000002;6.544403994150141e+34;27.200000000000003;27.200000000000003;27.200000000000003;27.200000000000003;27.200000000000003;2.9725746036271033e+31
572;-473;9;1948;15;6.97270936355577e+33;26.200000000000003;6.544403994150141e+34;27.0;27.0;27.0;27.0;27.0;2.9725746036271033e+31
573;-443;10;1948;15;6.97270936355577e+33;25.8;6.544403994150141e+34;26.700000000000003;26.700000000000003;26.700000000000003;26.700000000000003;26.700000000000003;2.9725746036271033e+31
574;-412;11;1948;15;6.97270936355577e+33;25.200000000000003;6.544403994150141e+34;26.200000000000003;26.200000000000003;26.200000000000003;26.200000000000003;26.200000000000003;2.9725746036271033e+31
