index;time;month;year;day;Salt_Cay;Grand_Turk;South_Caicos_and_East_Caicos;Middle_Caicos;Providenciales_and_West_Caicos;North_Caicos;TCA
1050;14075;7;1988;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;165.4;175.0;167.9183311133801;9.099276877448907e+35
1051;14106;8;1988;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;326.70000000000005;339.90000000000003;330.1627052808977;9.099276877448907e+35
1052;14137;9;1988;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;252.9;231.4;247.2599876106591;9.099276877448907e+35
1053;14167;10;1988;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;124.4;135.5;127.31182034984575;9.099276877448907e+35
1054;14198;11;1988;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;32.2;29.200000000000003;31.413021527068715;9.099276877448907e+35
1055;14228;12;1988;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;85.2;94.30000000000001;87.58716803455823;9.099276877448907e+35
1056;14259;1;1989;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;34.7;30.1;33.493299674838696;9.099276877448907e+35
1057;14290;2;1989;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;126.60000000000001;125.60000000000001;126.33767384235625;9.099276877448907e+35
1058;14318;3;1989;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;36.300000000000004;37.0;36.48362831035063;9.099276877448907e+35
1059;14349;4;1989;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;67.9;81.30000000000001;71.41517051242641;9.099276877448907e+35
1060;14379;5;1989;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;155.3;151.1;154.1982301378962;9.099276877448907e+35
1061;14410;6;1989;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;60.800000000000004;57.7;59.986788911304345;9.099276877448907e+35
1062;14440;7;1989;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;111.80000000000001;102.2;109.28166888661988;9.099276877448907e+35
1063;14471;8;1989;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;185.5;201.20000000000002;189.61852067500703;9.099276877448907e+35
1064;14502;9;1989;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;129.5;130.70000000000002;129.8147913891725;9.099276877448907e+35
1065;14532;10;1989;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;125.4;143.20000000000002;130.06940560605895;9.099276877448907e+35
1066;14563;11;1989;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;27.200000000000003;19.1;25.075158123085533;9.099276877448907e+35
1067;14593;12;1989;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;84.0;79.9;82.92446275366058;9.099276877448907e+35
1068;14624;1;1990;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;48.5;42.300000000000004;46.87357782260868;9.099276877448907e+35
1069;14655;2;1990;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;56.400000000000006;55.1;56.058975995063115;9.099276877448907e+35
1070;14683;3;1990;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;71.2;78.0;72.98381787197758;9.099276877448907e+35
1071;14714;4;1990;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;110.4;120.80000000000001;113.12819203949512;9.099276877448907e+35
1072;14744;5;1990;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;145.0;160.3;149.01359021194955;9.099276877448907e+35
1073;14775;6;1990;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;96.7;94.7;96.17534768471248;9.099276877448907e+35
1074;14805;7;1990;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;115.2;119.7;116.38046770939692;9.099276877448907e+35
1075;14836;8;1990;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;68.3;57.300000000000004;65.41441226591863;9.099276877448907e+35
1076;14867;9;1990;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;151.5;159.9;153.7035397242076;9.099276877448907e+35
1077;14897;10;1990;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;243.0;264.1;248.53508192628334;9.099276877448907e+35
1078;14928;11;1990;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;55.5;42.6;52.11599256639548;9.099276877448907e+35
1079;14958;12;1990;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;36.1;26.700000000000003;33.634134118148644;9.099276877448907e+35
1080;14989;1;1991;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;41.900000000000006;36.6;40.509671364488064;9.099276877448907e+35
1081;15020;2;1991;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;46.400000000000006;39.800000000000004;44.66864735955117;9.099276877448907e+35
1082;15048;3;1991;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;64.10000000000001;53.400000000000006;61.29311011321175;9.099276877448907e+35
1083;15079;4;1991;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;71.0;63.2;68.95385597037865;9.099276877448907e+35
1084;15109;5;1991;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;133.3;149.0;137.41852067500707;9.099276877448907e+35
1085;15140;6;1991;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;108.7;155.5;120.97686417772803;9.099276877448907e+35
1086;15170;7;1991;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;132.70000000000002;113.9;127.7682682362973;9.099276877448907e+35
1087;15201;8;1991;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;93.0;100.0;94.83628310350632;9.099276877448907e+35
1088;15232;9;1991;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;103.0;111.2;105.15107449267883;9.099276877448907e+35
1089;15262;10;1991;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;86.9;91.7;88.15916555669006;9.099276877448907e+35
1090;15293;11;1991;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;93.30000000000001;84.30000000000001;90.93906458120615;9.099276877448907e+35
1091;15323;12;1991;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;76.3;106.80000000000001;84.30094780813472;9.099276877448907e+35
1092;15354;1;1992;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;43.0;39.5;42.081858448246834;9.099276877448907e+35
1093;15385;2;1992;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;68.8;65.3;67.88185844824683;9.099276877448907e+35
1094;15414;3;1992;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;111.9;86.30000000000001;105.1844503643197;9.099276877448907e+35
1095;15445;4;1992;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;139.3;138.5;139.09013907388498;9.099276877448907e+35
1096;15475;5;1992;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;133.4;139.6;135.0264221773913;9.099276877448907e+35
1097;15506;6;1992;15;9.969209968386869e+36;9.969209968386869e+36;2.4324860383145173e+36;103.5;127.80000000000001;109.8745256307434;9.099276877448907e+35
