index;time;month;year;day;Saint_Patrick;Saint_David;Carriacou;GRD;Saint_John;Saint_George;Saint_Andrew;Saint_Mark
697;3332;2;1959;15;36.4;36.4;9.969209968386869e+36;1.0906223705981703e+36;36.4;3.88360345819837e+35;36.4;36.4
698;3360;3;1959;15;46.5;46.5;9.969209968386869e+36;1.0906223705981703e+36;46.5;3.88360345819837e+35;46.5;46.5
699;3391;4;1959;15;49.1;49.1;9.969209968386869e+36;1.0906223705981703e+36;49.1;3.88360345819837e+35;49.1;49.1
700;3421;5;1959;15;72.9;72.9;9.969209968386869e+36;1.0906223705981703e+36;72.9;3.88360345819837e+35;72.9;72.9
701;3452;6;1959;15;114.9;114.9;9.969209968386869e+36;1.0906223705981703e+36;114.9;3.88360345819837e+35;114.9;114.9
702;3482;7;1959;15;149.8;149.8;9.969209968386869e+36;1.0906223705981703e+36;149.8;3.88360345819837e+35;149.8;149.8
703;3513;8;1959;15;149.0;149.0;9.969209968386869e+36;1.0906223705981703e+36;149.0;3.88360345819837e+35;149.0;149.0
704;3544;9;1959;15;189.3;189.3;9.969209968386869e+36;1.0906223705981703e+36;189.3;3.88360345819837e+35;189.3;189.3
705;3574;10;1959;15;157.9;157.9;9.969209968386869e+36;1.0906223705981703e+36;157.9;3.88360345819837e+35;157.9;157.9
706;3605;11;1959;15;172.9;172.9;9.969209968386869e+36;1.0906223705981703e+36;172.9;3.88360345819837e+35;172.9;172.9
707;3635;12;1959;15;90.0;90.0;9.969209968386869e+36;1.0906223705981703e+36;90.0;3.88360345819837e+35;90.0;90.0
708;3666;1;1960;15;78.60000000000001;78.60000000000001;9.969209968386869e+36;1.0906223705981703e+36;78.60000000000001;3.88360345819837e+35;78.60000000000001;78.60000000000001
709;3697;2;1960;15;22.400000000000002;22.400000000000002;9.969209968386869e+36;1.0906223705981703e+36;22.400000000000002;3.88360345819837e+35;22.400000000000002;22.400000000000002
710;3726;3;1960;15;38.300000000000004;38.300000000000004;9.969209968386869e+36;1.0906223705981703e+36;38.300000000000004;3.88360345819837e+35;38.300000000000004;38.300000000000004
711;3757;4;1960;15;86.80000000000001;86.80000000000001;9.969209968386869e+36;1.0906223705981703e+36;86.80000000000001;3.88360345819837e+35;86.80000000000001;86.80000000000001
712;3787;5;1960;15;59.900000000000006;59.900000000000006;9.969209968386869e+36;1.0906223705981703e+36;59.900000000000006;3.88360345819837e+35;59.900000000000006;59.900000000000006
713;3818;6;1960;15;208.60000000000002;208.60000000000002;9.969209968386869e+36;1.0906223705981703e+36;208.60000000000002;3.88360345819837e+35;208.60000000000002;208.60000000000002
714;3848;7;1960;15;174.70000000000002;174.70000000000002;9.969209968386869e+36;1.0906223705981703e+36;174.70000000000002;3.88360345819837e+35;174.70000000000002;174.70000000000002
715;3879;8;1960;15;116.9;116.9;9.969209968386869e+36;1.0906223705981703e+36;116.9;3.88360345819837e+35;116.9;116.9
716;3910;9;1960;15;144.0;144.0;9.969209968386869e+36;1.0906223705981703e+36;144.0;3.88360345819837e+35;144.0;144.0
717;3940;10;1960;15;215.3;215.3;9.969209968386869e+36;1.0906223705981703e+36;215.3;3.88360345819837e+35;215.3;215.3
718;3971;11;1960;15;129.3;129.3;9.969209968386869e+36;1.0906223705981703e+36;129.3;3.88360345819837e+35;129.3;129.3
719;4001;12;1960;15;152.1;152.1;9.969209968386869e+36;1.0906223705981703e+36;152.1;3.88360345819837e+35;152.1;152.1
720;4032;1;1961;15;82.80000000000001;82.80000000000001;9.969209968386869e+36;1.0906223705981703e+36;82.80000000000001;3.88360345819837e+35;82.80000000000001;82.80000000000001
721;4063;2;1961;15;36.5;36.5;9.969209968386869e+36;1.0906223705981703e+36;36.5;3.88360345819837e+35;36.5;36.5
722;4091;3;1961;15;38.300000000000004;38.300000000000004;9.969209968386869e+36;1.0906223705981703e+36;38.300000000000004;3.88360345819837e+35;38.300000000000004;38.300000000000004
723;4122;4;1961;15;19.0;19.0;9.969209968386869e+36;1.0906223705981703e+36;19.0;3.88360345819837e+35;19.0;19.0
724;4152;5;1961;15;35.300000000000004;35.300000000000004;9.969209968386869e+36;1.0906223705981703e+36;35.300000000000004;3.88360345819837e+35;35.300000000000004;35.300000000000004
725;4183;6;1961;15;152.20000000000002;152.20000000000002;9.969209968386869e+36;1.0906223705981703e+36;152.20000000000002;3.88360345819837e+35;152.20000000000002;152.20000000000002
726;4213;7;1961;15;204.8;204.8;9.969209968386869e+36;1.0906223705981703e+36;204.8;3.88360345819837e+35;204.8;204.8
727;4244;8;1961;15;174.70000000000002;174.70000000000002;9.969209968386869e+36;1.0906223705981703e+36;174.70000000000002;3.88360345819837e+35;174.70000000000002;174.70000000000002
728;4275;9;1961;15;275.2;275.2;9.969209968386869e+36;1.0906223705981703e+36;275.2;3.88360345819837e+35;275.2;275.2
729;4305;10;1961;15;219.60000000000002;219.60000000000002;9.969209968386869e+36;1.0906223705981703e+36;219.60000000000002;3.88360345819837e+35;219.60000000000002;219.60000000000002
730;4336;11;1961;15;235.20000000000002;235.20000000000002;9.969209968386869e+36;1.0906223705981703e+36;235.20000000000002;3.88360345819837e+35;235.20000000000002;235.20000000000002
731;4366;12;1961;15;99.10000000000001;99.10000000000001;9.969209968386869e+36;1.0906223705981703e+36;99.10000000000001;3.88360345819837e+35;99.10000000000001;99.10000000000001
732;4397;1;1962;15;70.3;70.3;9.969209968386869e+36;1.0906223705981703e+36;70.3;3.88360345819837e+35;70.3;70.3
733;4428;2;1962;15;38.7;38.7;9.969209968386869e+36;1.0906223705981703e+36;38.7;3.88360345819837e+35;38.7;38.7
734;4456;3;1962;15;12.3;12.3;9.969209968386869e+36;1.0906223705981703e+36;12.3;3.88360345819837e+35;12.3;12.3
735;4487;4;1962;15;23.400000000000002;23.400000000000002;9.969209968386869e+36;1.0906223705981703e+36;23.400000000000002;3.88360345819837e+35;23.400000000000002;23.400000000000002
736;4517;5;1962;15;34.1;34.1;9.969209968386869e+36;1.0906223705981703e+36;34.1;3.88360345819837e+35;34.1;34.1
737;4548;6;1962;15;216.5;216.5;9.969209968386869e+36;1.0906223705981703e+36;216.5;3.88360345819837e+35;216.5;216.5
738;4578;7;1962;15;267.3;267.3;9.969209968386869e+36;1.0906223705981703e+36;267.3;3.88360345819837e+35;267.3;267.3
739;4609;8;1962;15;184.4;184.4;9.969209968386869e+36;1.0906223705981703e+36;184.4;3.88360345819837e+35;184.4;184.4
740;4640;9;1962;15;176.8;176.8;9.969209968386869e+36;1.0906223705981703e+36;176.8;3.88360345819837e+35;176.8;176.8
741;4670;10;1962;15;224.4;224.4;9.969209968386869e+36;1.0906223705981703e+36;224.4;3.88360345819837e+35;224.4;224.4
742;4701;11;1962;15;130.20000000000002;130.20000000000002;9.969209968386869e+36;1.0906223705981703e+36;130.20000000000002;3.88360345819837e+35;130.20000000000002;130.20000000000002
743;4731;12;1962;15;61.7;61.7;9.969209968386869e+36;1.0906223705981703e+36;61.7;3.88360345819837e+35;61.7;61.7
744;4762;1;1963;15;68.7;68.7;9.969209968386869e+36;1.0906223705981703e+36;68.7;3.88360345819837e+35;68.7;68.7
745;4793;2;1963;15;58.2;58.2;9.969209968386869e+36;1.0906223705981703e+36;58.2;3.88360345819837e+35;58.2;58.2
746;4821;3;1963;15;46.800000000000004;46.800000000000004;9.969209968386869e+36;1.0906223705981703e+36;46.800000000000004;3.88360345819837e+35;46.800000000000004;46.800000000000004
747;4852;4;1963;15;58.900000000000006;58.900000000000006;9.969209968386869e+36;1.0906223705981703e+36;58.900000000000006;3.88360345819837e+35;58.900000000000006;58.900000000000006
748;4882;5;1963;15;128.1;128.1;9.969209968386869e+36;1.0906223705981703e+36;128.1;3.88360345819837e+35;128.1;128.1
749;4913;6;1963;15;182.70000000000002;182.70000000000002;9.969209968386869e+36;1.0906223705981703e+36;182.70000000000002;3.88360345819837e+35;182.70000000000002;182.70000000000002
750;4943;7;1963;15;248.60000000000002;248.60000000000002;9.969209968386869e+36;1.0906223705981703e+36;248.60000000000002;3.88360345819837e+35;248.60000000000002;248.60000000000002
751;4974;8;1963;15;141.6;141.6;9.969209968386869e+36;1.0906223705981703e+36;141.6;3.88360345819837e+35;141.6;141.6
752;5005;9;1963;15;219.70000000000002;219.70000000000002;9.969209968386869e+36;1.0906223705981703e+36;219.70000000000002;3.88360345819837e+35;219.70000000000002;219.70000000000002
753;5035;10;1963;15;160.20000000000002;160.20000000000002;9.969209968386869e+36;1.0906223705981703e+36;160.20000000000002;3.88360345819837e+35;160.20000000000002;160.20000000000002
754;5066;11;1963;15;133.3;133.3;9.969209968386869e+36;1.0906223705981703e+36;133.3;3.88360345819837e+35;133.3;133.3
755;5096;12;1963;15;79.80000000000001;79.80000000000001;9.969209968386869e+36;1.0906223705981703e+36;79.80000000000001;3.88360345819837e+35;79.80000000000001;79.80000000000001
756;5127;1;1964;15;42.900000000000006;42.900000000000006;9.969209968386869e+36;1.0906223705981703e+36;42.900000000000006;3.88360345819837e+35;42.900000000000006;42.900000000000006
757;5158;2;1964;15;31.3;31.3;9.969209968386869e+36;1.0906223705981703e+36;31.3;3.88360345819837e+35;31.3;31.3
758;5187;3;1964;15;28.200000000000003;28.200000000000003;9.969209968386869e+36;1.0906223705981703e+36;28.200000000000003;3.88360345819837e+35;28.200000000000003;28.200000000000003
759;5218;4;1964;15;68.0;68.0;9.969209968386869e+36;1.0906223705981703e+36;68.0;3.88360345819837e+35;68.0;68.0
760;5248;5;1964;15;65.3;65.3;9.969209968386869e+36;1.0906223705981703e+36;65.3;3.88360345819837e+35;65.3;65.3
761;5279;6;1964;15;174.10000000000002;174.10000000000002;9.969209968386869e+36;1.0906223705981703e+36;174.10000000000002;3.88360345819837e+35;174.10000000000002;174.10000000000002
762;5309;7;1964;15;210.70000000000002;210.70000000000002;9.969209968386869e+36;1.0906223705981703e+36;210.70000000000002;3.88360345819837e+35;210.70000000000002;210.70000000000002
763;5340;8;1964;15;279.3;279.3;9.969209968386869e+36;1.0906223705981703e+36;279.3;3.88360345819837e+35;279.3;279.3
764;5371;9;1964;15;170.70000000000002;170.70000000000002;9.969209968386869e+36;1.0906223705981703e+36;170.70000000000002;3.88360345819837e+35;170.70000000000002;170.70000000000002
765;5401;10;1964;15;122.60000000000001;122.60000000000001;9.969209968386869e+36;1.0906223705981703e+36;122.60000000000001;3.88360345819837e+35;122.60000000000001;122.60000000000001
766;5432;11;1964;15;86.7;86.7;9.969209968386869e+36;1.0906223705981703e+36;86.7;3.88360345819837e+35;86.7;86.7
767;5462;12;1964;15;106.5;106.5;9.969209968386869e+36;1.0906223705981703e+36;106.5;3.88360345819837e+35;106.5;106.5
768;5493;1;1965;15;75.0;75.0;9.969209968386869e+36;1.0906223705981703e+36;75.0;3.88360345819837e+35;75.0;75.0
769;5524;2;1965;15;88.80000000000001;88.80000000000001;9.969209968386869e+36;1.0906223705981703e+36;88.80000000000001;3.88360345819837e+35;88.80000000000001;88.80000000000001
770;5552;3;1965;15;27.1;27.1;9.969209968386869e+36;1.0906223705981703e+36;27.1;3.88360345819837e+35;27.1;27.1
771;5583;4;1965;15;32.2;32.2;9.969209968386869e+36;1.0906223705981703e+36;32.2;3.88360345819837e+35;32.2;32.2
772;5613;5;1965;15;67.0;67.0;9.969209968386869e+36;1.0906223705981703e+36;67.0;3.88360345819837e+35;67.0;67.0
773;5644;6;1965;15;145.70000000000002;145.70000000000002;9.969209968386869e+36;1.0906223705981703e+36;145.70000000000002;3.88360345819837e+35;145.70000000000002;145.70000000000002
774;5674;7;1965;15;159.60000000000002;159.60000000000002;9.969209968386869e+36;1.0906223705981703e+36;159.60000000000002;3.88360345819837e+35;159.60000000000002;159.60000000000002
775;5705;8;1965;15;136.9;136.9;9.969209968386869e+36;1.0906223705981703e+36;136.9;3.88360345819837e+35;136.9;136.9
776;5736;9;1965;15;146.4;146.4;9.969209968386869e+36;1.0906223705981703e+36;146.4;3.88360345819837e+35;146.4;146.4
777;5766;10;1965;15;92.10000000000001;92.10000000000001;9.969209968386869e+36;1.0906223705981703e+36;92.10000000000001;3.88360345819837e+35;92.10000000000001;92.10000000000001
778;5797;11;1965;15;189.0;189.0;9.969209968386869e+36;1.0906223705981703e+36;189.0;3.88360345819837e+35;189.0;189.0
779;5827;12;1965;15;70.3;70.3;9.969209968386869e+36;1.0906223705981703e+36;70.3;3.88360345819837e+35;70.3;70.3
780;5858;1;1966;15;21.400000000000002;21.400000000000002;9.969209968386869e+36;1.0906223705981703e+36;21.400000000000002;3.88360345819837e+35;21.400000000000002;21.400000000000002
781;5889;2;1966;15;127.80000000000001;127.80000000000001;9.969209968386869e+36;1.0906223705981703e+36;127.80000000000001;3.88360345819837e+35;127.80000000000001;127.80000000000001
782;5917;3;1966;15;29.900000000000002;29.900000000000002;9.969209968386869e+36;1.0906223705981703e+36;29.900000000000002;3.88360345819837e+35;29.900000000000002;29.900000000000002
783;5948;4;1966;15;111.5;111.5;9.969209968386869e+36;1.0906223705981703e+36;111.5;3.88360345819837e+35;111.5;111.5
784;5978;5;1966;15;139.4;139.4;9.969209968386869e+36;1.0906223705981703e+36;139.4;3.88360345819837e+35;139.4;139.4
785;6009;6;1966;15;182.8;182.8;9.969209968386869e+36;1.0906223705981703e+36;182.8;3.88360345819837e+35;182.8;182.8
786;6039;7;1966;15;327.1;327.1;9.969209968386869e+36;1.0906223705981703e+36;327.1;3.88360345819837e+35;327.1;327.1
787;6070;8;1966;15;237.10000000000002;237.10000000000002;9.969209968386869e+36;1.0906223705981703e+36;237.10000000000002;3.88360345819837e+35;237.10000000000002;237.10000000000002
788;6101;9;1966;15;255.10000000000002;255.10000000000002;9.969209968386869e+36;1.0906223705981703e+36;255.10000000000002;3.88360345819837e+35;255.10000000000002;255.10000000000002
789;6131;10;1966;15;209.60000000000002;209.60000000000002;9.969209968386869e+36;1.0906223705981703e+36;209.60000000000002;3.88360345819837e+35;209.60000000000002;209.60000000000002
790;6162;11;1966;15;196.8;196.8;9.969209968386869e+36;1.0906223705981703e+36;196.8;3.88360345819837e+35;196.8;196.8
791;6192;12;1966;15;190.4;190.4;9.969209968386869e+36;1.0906223705981703e+36;190.4;3.88360345819837e+35;190.4;190.4
792;6223;1;1967;15;132.0;132.0;9.969209968386869e+36;1.0906223705981703e+36;132.0;3.88360345819837e+35;132.0;132.0
793;6254;2;1967;15;56.5;56.5;9.969209968386869e+36;1.0906223705981703e+36;56.5;3.88360345819837e+35;56.5;56.5
794;6282;3;1967;15;69.5;69.5;9.969209968386869e+36;1.0906223705981703e+36;69.5;3.88360345819837e+35;69.5;69.5
795;6313;4;1967;15;30.900000000000002;30.900000000000002;9.969209968386869e+36;1.0906223705981703e+36;30.900000000000002;3.88360345819837e+35;30.900000000000002;30.900000000000002
796;6343;5;1967;15;70.4;70.4;9.969209968386869e+36;1.0906223705981703e+36;70.4;3.88360345819837e+35;70.4;70.4
797;6374;6;1967;15;85.10000000000001;85.10000000000001;9.969209968386869e+36;1.0906223705981703e+36;85.10000000000001;3.88360345819837e+35;85.10000000000001;85.10000000000001
798;6404;7;1967;15;158.4;158.4;9.969209968386869e+36;1.0906223705981703e+36;158.4;3.88360345819837e+35;158.4;158.4
799;6435;8;1967;15;235.70000000000002;235.70000000000002;9.969209968386869e+36;1.0906223705981703e+36;235.70000000000002;3.88360345819837e+35;235.70000000000002;235.70000000000002
800;6466;9;1967;15;257.8;257.8;9.969209968386869e+36;1.0906223705981703e+36;257.8;3.88360345819837e+35;257.8;257.8
801;6496;10;1967;15;120.5;120.5;9.969209968386869e+36;1.0906223705981703e+36;120.5;3.88360345819837e+35;120.5;120.5
802;6527;11;1967;15;171.0;171.0;9.969209968386869e+36;1.0906223705981703e+36;171.0;3.88360345819837e+35;171.0;171.0
803;6557;12;1967;15;84.60000000000001;84.60000000000001;9.969209968386869e+36;1.0906223705981703e+36;84.60000000000001;3.88360345819837e+35;84.60000000000001;84.60000000000001
804;6588;1;1968;15;31.6;31.6;9.969209968386869e+36;1.0906223705981703e+36;31.6;3.88360345819837e+35;31.6;31.6
805;6619;2;1968;15;26.5;26.5;9.969209968386869e+36;1.0906223705981703e+36;26.5;3.88360345819837e+35;26.5;26.5
806;6648;3;1968;15;46.0;46.0;9.969209968386869e+36;1.0906223705981703e+36;46.0;3.88360345819837e+35;46.0;46.0
807;6679;4;1968;15;72.3;72.3;9.969209968386869e+36;1.0906223705981703e+36;72.3;3.88360345819837e+35;72.3;72.3
808;6709;5;1968;15;131.8;131.8;9.969209968386869e+36;1.0906223705981703e+36;131.8;3.88360345819837e+35;131.8;131.8
809;6740;6;1968;15;168.5;168.5;9.969209968386869e+36;1.0906223705981703e+36;168.5;3.88360345819837e+35;168.5;168.5
810;6770;7;1968;15;199.3;199.3;9.969209968386869e+36;1.0906223705981703e+36;199.3;3.88360345819837e+35;199.3;199.3
811;6801;8;1968;15;187.9;187.9;9.969209968386869e+36;1.0906223705981703e+36;187.9;3.88360345819837e+35;187.9;187.9
812;6832;9;1968;15;205.70000000000002;205.70000000000002;9.969209968386869e+36;1.0906223705981703e+36;205.70000000000002;3.88360345819837e+35;205.70000000000002;205.70000000000002
813;6862;10;1968;15;111.80000000000001;111.80000000000001;9.969209968386869e+36;1.0906223705981703e+36;111.80000000000001;3.88360345819837e+35;111.80000000000001;111.80000000000001
814;6893;11;1968;15;128.6;128.6;9.969209968386869e+36;1.0906223705981703e+36;128.6;3.88360345819837e+35;128.6;128.6
815;6923;12;1968;15;122.7;122.7;9.969209968386869e+36;1.0906223705981703e+36;122.7;3.88360345819837e+35;122.7;122.7
816;6954;1;1969;15;107.0;107.0;9.969209968386869e+36;1.0906223705981703e+36;107.0;3.88360345819837e+35;107.0;107.0
817;6985;2;1969;15;34.9;34.9;9.969209968386869e+36;1.0906223705981703e+36;34.9;3.88360345819837e+35;34.9;34.9
818;7013;3;1969;15;3.9000000000000004;3.9000000000000004;9.969209968386869e+36;1.0906223705981703e+36;3.9000000000000004;3.88360345819837e+35;3.9000000000000004;3.9000000000000004
819;7044;4;1969;15;89.2;89.2;9.969209968386869e+36;1.0906223705981703e+36;89.2;3.88360345819837e+35;89.2;89.2
820;7074;5;1969;15;74.5;74.5;9.969209968386869e+36;1.0906223705981703e+36;74.5;3.88360345819837e+35;74.5;74.5
821;7105;6;1969;15;255.60000000000002;255.60000000000002;9.969209968386869e+36;1.0906223705981703e+36;255.60000000000002;3.88360345819837e+35;255.60000000000002;255.60000000000002
822;7135;7;1969;15;268.1;268.1;9.969209968386869e+36;1.0906223705981703e+36;268.1;3.88360345819837e+35;268.1;268.1
823;7166;8;1969;15;210.60000000000002;210.60000000000002;9.969209968386869e+36;1.0906223705981703e+36;210.60000000000002;3.88360345819837e+35;210.60000000000002;210.60000000000002
824;7197;9;1969;15;185.4;185.4;9.969209968386869e+36;1.0906223705981703e+36;185.4;3.88360345819837e+35;185.4;185.4
825;7227;10;1969;15;143.5;143.5;9.969209968386869e+36;1.0906223705981703e+36;143.5;3.88360345819837e+35;143.5;143.5
826;7258;11;1969;15;182.0;182.0;9.969209968386869e+36;1.0906223705981703e+36;182.0;3.88360345819837e+35;182.0;182.0
827;7288;12;1969;15;75.4;75.4;9.969209968386869e+36;1.0906223705981703e+36;75.4;3.88360345819837e+35;75.4;75.4
828;7319;1;1970;15;45.800000000000004;45.800000000000004;9.969209968386869e+36;1.0906223705981703e+36;45.800000000000004;3.88360345819837e+35;45.800000000000004;45.800000000000004
829;7350;2;1970;15;50.400000000000006;50.400000000000006;9.969209968386869e+36;1.0906223705981703e+36;50.400000000000006;3.88360345819837e+35;50.400000000000006;50.400000000000006
830;7378;3;1970;15;40.6;40.6;9.969209968386869e+36;1.0906223705981703e+36;40.6;3.88360345819837e+35;40.6;40.6
831;7409;4;1970;15;73.0;73.0;9.969209968386869e+36;1.0906223705981703e+36;73.0;3.88360345819837e+35;73.0;73.0
832;7439;5;1970;15;67.7;67.7;9.969209968386869e+36;1.0906223705981703e+36;67.7;3.88360345819837e+35;67.7;67.7
833;7470;6;1970;15;252.20000000000002;252.20000000000002;9.969209968386869e+36;1.0906223705981703e+36;252.20000000000002;3.88360345819837e+35;252.20000000000002;252.20000000000002
834;7500;7;1970;15;281.6;281.6;9.969209968386869e+36;1.0906223705981703e+36;281.6;3.88360345819837e+35;281.6;281.6
835;7531;8;1970;15;296.2;296.2;9.969209968386869e+36;1.0906223705981703e+36;296.2;3.88360345819837e+35;296.2;296.2
836;7562;9;1970;15;142.0;142.0;9.969209968386869e+36;1.0906223705981703e+36;142.0;3.88360345819837e+35;142.0;142.0
837;7592;10;1970;15;240.20000000000002;240.20000000000002;9.969209968386869e+36;1.0906223705981703e+36;240.20000000000002;3.88360345819837e+35;240.20000000000002;240.20000000000002
838;7623;11;1970;15;185.60000000000002;185.60000000000002;9.969209968386869e+36;1.0906223705981703e+36;185.60000000000002;3.88360345819837e+35;185.60000000000002;185.60000000000002
839;7653;12;1970;15;279.40000000000003;279.40000000000003;9.969209968386869e+36;1.0906223705981703e+36;279.40000000000003;3.88360345819837e+35;279.40000000000003;279.40000000000003
840;7684;1;1971;15;71.3;71.3;9.969209968386869e+36;1.0906223705981703e+36;71.3;3.88360345819837e+35;71.3;71.3
841;7715;2;1971;15;50.7;50.7;9.969209968386869e+36;1.0906223705981703e+36;50.7;3.88360345819837e+35;50.7;50.7
842;7743;3;1971;15;130.8;130.8;9.969209968386869e+36;1.0906223705981703e+36;130.8;3.88360345819837e+35;130.8;130.8
843;7774;4;1971;15;19.200000000000003;19.200000000000003;9.969209968386869e+36;1.0906223705981703e+36;19.200000000000003;3.88360345819837e+35;19.200000000000003;19.200000000000003
844;7804;5;1971;15;70.5;70.5;9.969209968386869e+36;1.0906223705981703e+36;70.5;3.88360345819837e+35;70.5;70.5
845;7835;6;1971;15;40.1;40.1;9.969209968386869e+36;1.0906223705981703e+36;40.1;3.88360345819837e+35;40.1;40.1
846;7865;7;1971;15;115.80000000000001;115.80000000000001;9.969209968386869e+36;1.0906223705981703e+36;115.80000000000001;3.88360345819837e+35;115.80000000000001;115.80000000000001
847;7896;8;1971;15;230.20000000000002;230.20000000000002;9.969209968386869e+36;1.0906223705981703e+36;230.20000000000002;3.88360345819837e+35;230.20000000000002;230.20000000000002
848;7927;9;1971;15;248.8;248.8;9.969209968386869e+36;1.0906223705981703e+36;248.8;3.88360345819837e+35;248.8;248.8
849;7957;10;1971;15;203.20000000000002;203.20000000000002;9.969209968386869e+36;1.0906223705981703e+36;203.20000000000002;3.88360345819837e+35;203.20000000000002;203.20000000000002
850;7988;11;1971;15;106.30000000000001;106.30000000000001;9.969209968386869e+36;1.0906223705981703e+36;106.30000000000001;3.88360345819837e+35;106.30000000000001;106.30000000000001
851;8018;12;1971;15;180.3;180.3;9.969209968386869e+36;1.0906223705981703e+36;180.3;3.88360345819837e+35;180.3;180.3
852;8049;1;1972;15;180.3;180.3;9.969209968386869e+36;1.0906223705981703e+36;180.3;3.88360345819837e+35;180.3;180.3
853;8080;2;1972;15;70.5;70.5;9.969209968386869e+36;1.0906223705981703e+36;70.5;3.88360345819837e+35;70.5;70.5
854;8109;3;1972;15;42.900000000000006;42.900000000000006;9.969209968386869e+36;1.0906223705981703e+36;42.900000000000006;3.88360345819837e+35;42.900000000000006;42.900000000000006
855;8140;4;1972;15;92.80000000000001;92.80000000000001;9.969209968386869e+36;1.0906223705981703e+36;92.80000000000001;3.88360345819837e+35;92.80000000000001;92.80000000000001
856;8170;5;1972;15;78.10000000000001;78.10000000000001;9.969209968386869e+36;1.0906223705981703e+36;78.10000000000001;3.88360345819837e+35;78.10000000000001;78.10000000000001
857;8201;6;1972;15;128.1;128.1;9.969209968386869e+36;1.0906223705981703e+36;128.1;3.88360345819837e+35;128.1;128.1
858;8231;7;1972;15;184.5;184.5;9.969209968386869e+36;1.0906223705981703e+36;184.5;3.88360345819837e+35;184.5;184.5
859;8262;8;1972;15;89.5;89.5;9.969209968386869e+36;1.0906223705981703e+36;89.5;3.88360345819837e+35;89.5;89.5
860;8293;9;1972;15;136.1;136.1;9.969209968386869e+36;1.0906223705981703e+36;136.1;3.88360345819837e+35;136.1;136.1
861;8323;10;1972;15;226.9;226.9;9.969209968386869e+36;1.0906223705981703e+36;226.9;3.88360345819837e+35;226.9;226.9
862;8354;11;1972;15;149.0;149.0;9.969209968386869e+36;1.0906223705981703e+36;149.0;3.88360345819837e+35;149.0;149.0
863;8384;12;1972;15;100.4;100.4;9.969209968386869e+36;1.0906223705981703e+36;100.4;3.88360345819837e+35;100.4;100.4
864;8415;1;1973;15;23.200000000000003;23.200000000000003;9.969209968386869e+36;1.0906223705981703e+36;23.200000000000003;3.88360345819837e+35;23.200000000000003;23.200000000000003
865;8446;2;1973;15;22.0;22.0;9.969209968386869e+36;1.0906223705981703e+36;22.0;3.88360345819837e+35;22.0;22.0
866;8474;3;1973;15;11.0;11.0;9.969209968386869e+36;1.0906223705981703e+36;11.0;3.88360345819837e+35;11.0;11.0
867;8505;4;1973;15;60.2;60.2;9.969209968386869e+36;1.0906223705981703e+36;60.2;3.88360345819837e+35;60.2;60.2
868;8535;5;1973;15;48.300000000000004;48.300000000000004;9.969209968386869e+36;1.0906223705981703e+36;48.300000000000004;3.88360345819837e+35;48.300000000000004;48.300000000000004
869;8566;6;1973;15;101.7;101.7;9.969209968386869e+36;1.0906223705981703e+36;101.7;3.88360345819837e+35;101.7;101.7
870;8596;7;1973;15;75.3;75.3;9.969209968386869e+36;1.0906223705981703e+36;75.3;3.88360345819837e+35;75.3;75.3
871;8627;8;1973;15;172.4;172.4;9.969209968386869e+36;1.0906223705981703e+36;172.4;3.88360345819837e+35;172.4;172.4
872;8658;9;1973;15;167.60000000000002;167.60000000000002;9.969209968386869e+36;1.0906223705981703e+36;167.60000000000002;3.88360345819837e+35;167.60000000000002;167.60000000000002
873;8688;10;1973;15;132.20000000000002;132.20000000000002;9.969209968386869e+36;1.0906223705981703e+36;132.20000000000002;3.88360345819837e+35;132.20000000000002;132.20000000000002
874;8719;11;1973;15;124.80000000000001;124.80000000000001;9.969209968386869e+36;1.0906223705981703e+36;124.80000000000001;3.88360345819837e+35;124.80000000000001;124.80000000000001
875;8749;12;1973;15;150.6;150.6;9.969209968386869e+36;1.0906223705981703e+36;150.6;3.88360345819837e+35;150.6;150.6
876;8780;1;1974;15;103.5;103.5;9.969209968386869e+36;1.0906223705981703e+36;103.5;3.88360345819837e+35;103.5;103.5
877;8811;2;1974;15;53.6;53.6;9.969209968386869e+36;1.0906223705981703e+36;53.6;3.88360345819837e+35;53.6;53.6
878;8839;3;1974;15;132.70000000000002;132.70000000000002;9.969209968386869e+36;1.0906223705981703e+36;132.70000000000002;3.88360345819837e+35;132.70000000000002;132.70000000000002
879;8870;4;1974;15;29.900000000000002;29.900000000000002;9.969209968386869e+36;1.0906223705981703e+36;29.900000000000002;3.88360345819837e+35;29.900000000000002;29.900000000000002
880;8900;5;1974;15;61.300000000000004;61.300000000000004;9.969209968386869e+36;1.0906223705981703e+36;61.300000000000004;3.88360345819837e+35;61.300000000000004;61.300000000000004
881;8931;6;1974;15;81.5;81.5;9.969209968386869e+36;1.0906223705981703e+36;81.5;3.88360345819837e+35;81.5;81.5
882;8961;7;1974;15;163.5;163.5;9.969209968386869e+36;1.0906223705981703e+36;163.5;3.88360345819837e+35;163.5;163.5
883;8992;8;1974;15;125.4;125.4;9.969209968386869e+36;1.0906223705981703e+36;125.4;3.88360345819837e+35;125.4;125.4
884;9023;9;1974;15;213.5;213.5;9.969209968386869e+36;1.0906223705981703e+36;213.5;3.88360345819837e+35;213.5;213.5
885;9053;10;1974;15;201.4;201.4;9.969209968386869e+36;1.0906223705981703e+36;201.4;3.88360345819837e+35;201.4;201.4
