index;time;month;year;day;GLP;Basse-Terre;Pointe-a-Pitre
1132;16570;5;1995;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1133;16601;6;1995;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1134;16631;7;1995;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1135;16662;8;1995;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1136;16693;9;1995;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1137;16723;10;1995;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1138;16754;11;1995;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1139;16784;12;1995;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1140;16815;1;1996;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1141;16846;2;1996;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1142;16875;3;1996;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1143;16906;4;1996;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1144;16936;5;1996;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1145;16967;6;1996;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1146;16997;7;1996;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1147;17028;8;1996;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1148;17059;9;1996;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1149;17089;10;1996;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1150;17120;11;1996;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1151;17150;12;1996;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1152;17181;1;1997;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1153;17212;2;1997;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1154;17240;3;1997;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1155;17271;4;1997;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1156;17301;5;1997;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1157;17332;6;1997;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1158;17362;7;1997;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1159;17393;8;1997;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1160;17424;9;1997;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1161;17454;10;1997;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1162;17485;11;1997;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1163;17515;12;1997;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1164;17546;1;1998;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1165;17577;2;1998;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1166;17605;3;1998;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1167;17636;4;1998;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1168;17666;5;1998;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1169;17697;6;1998;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1170;17727;7;1998;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1171;17758;8;1998;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1172;17789;9;1998;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1173;17819;10;1998;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1174;17850;11;1998;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1175;17880;12;1998;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1176;17911;1;1999;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1177;17942;2;1999;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1178;17970;3;1999;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1179;18001;4;1999;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1180;18031;5;1999;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1181;18062;6;1999;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1182;18092;7;1999;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1183;18123;8;1999;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1184;18154;9;1999;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1185;18184;10;1999;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1186;18215;11;1999;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1187;18245;12;1999;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1188;18276;1;2000;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1189;18307;2;2000;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1190;18336;3;2000;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1191;18367;4;2000;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1192;18397;5;2000;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1193;18428;6;2000;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1194;18458;7;2000;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1195;18489;8;2000;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1196;18520;9;2000;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1197;18550;10;2000;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1198;18581;11;2000;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1199;18611;12;2000;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1200;18642;1;2001;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1201;18673;2;2001;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1202;18701;3;2001;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1203;18732;4;2001;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1204;18762;5;2001;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1205;18793;6;2001;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1206;18823;7;2001;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1207;18854;8;2001;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1208;18885;9;2001;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1209;18915;10;2001;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1210;18946;11;2001;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1211;18976;12;2001;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1212;19007;1;2002;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1213;19038;2;2002;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1214;19066;3;2002;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1215;19097;4;2002;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1216;19127;5;2002;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1217;19158;6;2002;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1218;19188;7;2002;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1219;19219;8;2002;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1220;19250;9;2002;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1221;19280;10;2002;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1222;19311;11;2002;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1223;19341;12;2002;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1224;19372;1;2003;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1225;19403;2;2003;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1226;19431;3;2003;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1227;19462;4;2003;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1228;19492;5;2003;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1229;19523;6;2003;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1230;19553;7;2003;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1231;19584;8;2003;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1232;19615;9;2003;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1233;19645;10;2003;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1234;19676;11;2003;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1235;19706;12;2003;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1236;19737;1;2004;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1237;19768;2;2004;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1238;19797;3;2004;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1239;19828;4;2004;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1240;19858;5;2004;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1241;19889;6;2004;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1242;19919;7;2004;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1243;19950;8;2004;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1244;19981;9;2004;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1245;20011;10;2004;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1246;20042;11;2004;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1247;20072;12;2004;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1248;20103;1;2005;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1249;20134;2;2005;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1250;20162;3;2005;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1251;20193;4;2005;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1252;20223;5;2005;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1253;20254;6;2005;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1254;20284;7;2005;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1255;20315;8;2005;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1256;20346;9;2005;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1257;20376;10;2005;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1258;20407;11;2005;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1259;20437;12;2005;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1260;20468;1;2006;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1261;20499;2;2006;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1262;20527;3;2006;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1263;20558;4;2006;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1264;20588;5;2006;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1265;20619;6;2006;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1266;20649;7;2006;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1267;20680;8;2006;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1268;20711;9;2006;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1269;20741;10;2006;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1270;20772;11;2006;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1271;20802;12;2006;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1272;20833;1;2007;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1273;20864;2;2007;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1274;20892;3;2007;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1275;20923;4;2007;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1276;20953;5;2007;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1277;20984;6;2007;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1278;21014;7;2007;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1279;21045;8;2007;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1280;21076;9;2007;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1281;21106;10;2007;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1282;21137;11;2007;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1283;21167;12;2007;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1284;21198;1;2008;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1285;21229;2;2008;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1286;21258;3;2008;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1287;21289;4;2008;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1288;21319;5;2008;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1289;21350;6;2008;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1290;21380;7;2008;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1291;21411;8;2008;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1292;21442;9;2008;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1293;21472;10;2008;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1294;21503;11;2008;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1295;21533;12;2008;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1296;21564;1;2009;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1297;21595;2;2009;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1298;21623;3;2009;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1299;21654;4;2009;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1300;21684;5;2009;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1301;21715;6;2009;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1302;21745;7;2009;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1303;21776;8;2009;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1304;21807;9;2009;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1305;21837;10;2009;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1306;21868;11;2009;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1307;21898;12;2009;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1308;21929;1;2010;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1309;21960;2;2010;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1310;21988;3;2010;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1311;22019;4;2010;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1312;22049;5;2010;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1313;22080;6;2010;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1314;22110;7;2010;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1315;22141;8;2010;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1316;22172;9;2010;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1317;22202;10;2010;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1318;22233;11;2010;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1319;22263;12;2010;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1320;22294;1;2011;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1321;22325;2;2011;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1322;22353;3;2011;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1323;22384;4;2011;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1324;22414;5;2011;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1325;22445;6;2011;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1326;22475;7;2011;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1327;22506;8;2011;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1328;22537;9;2011;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1329;22567;10;2011;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1330;22598;11;2011;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1331;22628;12;2011;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1332;22659;1;2012;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1333;22690;2;2012;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1334;22719;3;2012;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1335;22750;4;2012;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1336;22780;5;2012;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1337;22811;6;2012;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1338;22841;7;2012;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1339;22872;8;2012;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1340;22903;9;2012;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1341;22933;10;2012;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1342;22964;11;2012;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1343;22994;12;2012;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1344;23025;1;2013;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1345;23056;2;2013;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1346;23084;3;2013;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1347;23115;4;2013;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1348;23145;5;2013;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1349;23176;6;2013;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1350;23206;7;2013;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1351;23237;8;2013;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1352;23268;9;2013;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1353;23298;10;2013;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1354;23329;11;2013;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1355;23359;12;2013;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1356;23390;1;2014;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1357;23421;2;2014;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1358;23449;3;2014;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1359;23480;4;2014;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1360;23510;5;2014;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1361;23541;6;2014;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1362;23571;7;2014;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1363;23602;8;2014;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1364;23633;9;2014;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1365;23663;10;2014;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1366;23694;11;2014;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1367;23724;12;2014;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1368;23755;1;2015;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1369;23786;2;2015;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1370;23814;3;2015;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1371;23845;4;2015;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1372;23875;5;2015;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1373;23906;6;2015;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1374;23936;7;2015;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1375;23967;8;2015;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1376;23998;9;2015;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1377;24028;10;2015;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1378;24059;11;2015;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
1379;24089;12;2015;15;4.033728611420335e+35;7.451911721250831e+35;2.3903870590014613e+34
